# Renewables.ninja Weather (Point API) - 51.499, -0.178 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2023-01-01", "date_to": "2023-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2023-06-06 14:00,2023-06-06 15:00,18.287,0,0,0,1.215,752.231,1000.182,0
2023-06-06 15:00,2023-06-06 16:00,18.021,0,0,0,1.214,633.628,860.856,0
2023-06-06 16:00,2023-06-06 17:00,17.455,0,0,0,1.215,483.785,689.959,0
2023-06-06 17:00,2023-06-06 18:00,16.502,0,0,0,1.217,322.586,499.098,0.002
2023-06-06 18:00,2023-06-06 19:00,15.076,0,0,0,1.221,167.034,301.468,0.003
2023-06-06 19:00,2023-06-06 20:00,12.882,0,0,0,1.227,44.586,110.380,0.003
2023-06-06 20:00,2023-06-06 21:00,10.876,0,0,0,1.234,0.256,1.300,0.004
2023-06-06 21:00,2023-06-06 22:00,9.929,0,0,0,1.240,0,0,0.005
2023-06-06 22:00,2023-06-06 23:00,9.071,0,0,0,1.245,0,0,0.006
2023-06-06 23:00,2023-06-07 00:00,8.430,0.001,0,0,1.248,0,0,0.018
2023-06-07 00:00,2023-06-07 01:00,7.845,0.001,0,0,1.249,0,0,0.026
2023-06-07 01:00,2023-06-07 02:00,7.358,0.001,0,0,1.251,0,0,0.066
2023-06-07 02:00,2023-06-07 03:00,7.100,0.002,0,0,1.252,0,0,0.101
2023-06-07 03:00,2023-06-07 04:00,6.956,0.003,0,0,1.253,0.171,0.947,0.258
2023-06-07 04:00,2023-06-07 05:00,7.608,0.006,0,0,1.253,34.988,106.754,0.421
2023-06-07 05:00,2023-06-07 06:00,9.022,0.007,0,0,1.250,125.724,297.553,0.457
2023-06-07 06:00,2023-06-07 07:00,10.754,0.004,0,0,1.244,260.874,495.307,0.247
2023-06-07 07:00,2023-06-07 08:00,12.671,0.001,0,0,1.237,460.266,686.364,0.189
2023-06-07 08:00,2023-06-07 09:00,14.439,0,0,0,1.231,587.858,857.902,0.077
2023-06-07 09:00,2023-06-07 10:00,16.142,0,0,0,1.224,745.180,998.083,0.012
2023-06-07 10:00,2023-06-07 11:00,17.562,0,0,0,1.218,834.613,1097.512,0
2023-06-07 11:00,2023-06-07 12:00,18.725,0,0,0,1.213,882.007,1149.226,0
2023-06-07 12:00,2023-06-07 13:00,19.616,0,0,0,1.208,883.075,1149.795,0
2023-06-07 13:00,2023-06-07 14:00,20.178,0,0,0,1.204,839.147,1099.364,0
2023-06-07 14:00,2023-06-07 15:00,20.356,0,0,0,1.202,753.324,1001.182,0
2023-06-07 15:00,2023-06-07 16:00,20.169,0,0,0,1.201,633.034,862.106,0
2023-06-07 16:00,2023-06-07 17:00,19.613,0,0,0,1.202,486.530,691.209,0
2023-06-07 17:00,2023-06-07 18:00,18.603,0,0,0,1.204,327.491,500.687,0
2023-06-07 18:00,2023-06-07 19:00,17.005,0,0,0,1.209,172.587,303.183,0
2023-06-07 19:00,2023-06-07 20:00,14.600,0,0,0,1.217,47.343,112.264,0
2023-06-07 20:00,2023-06-07 21:00,12.427,0,0,0,1.225,0.308,1.549,0
2023-06-07 21:00,2023-06-07 22:00,11.243,0,0,0,1.233,0,0,0
2023-06-07 22:00,2023-06-07 23:00,10.289,0,0,0,1.238,0,0,0.004
2023-06-07 23:00,2023-06-08 00:00,9.418,0.003,0,0,1.242,0,0,0.080
2023-06-08 00:00,2023-06-08 01:00,8.894,0.007,0,0,1.244,0,0,0.158
2023-06-08 01:00,2023-06-08 02:00,8.575,0.009,0,0,1.246,0,0,0.220
2023-06-08 02:00,2023-06-08 03:00,8.304,0.010,0,0,1.247,0,0,0.289
2023-06-08 03:00,2023-06-08 04:00,8.079,0.013,0,0,1.248,0.191,1.154,0.399
2023-06-08 04:00,2023-06-08 05:00,8.228,0.015,0,0,1.249,33.811,108.597,0.457
2023-06-08 05:00,2023-06-08 06:00,9.262,0.009,0,0,1.246,132.869,299.267,0.229
2023-06-08 06:00,2023-06-08 07:00,10.937,0,0,0,1.240,315.176,496.771,0.023
2023-06-08 07:00,2023-06-08 08:00,12.757,0,0,0,1.234,485.222,687.614,0
2023-06-08 08:00,2023-06-08 09:00,14.447,0,0,0,1.227,634.882,859.081,0
2023-06-08 09:00,2023-06-08 10:00,16.161,0,0,0,1.220,758.594,999.083,0
2023-06-08 10:00,2023-06-08 11:00,17.790,0,0,0,1.213,847.202,1098.512,0
2023-06-08 11:00,2023-06-08 12:00,19.113,0,0,0,1.207,892.990,1150.225,0
2023-06-08 12:00,2023-06-08 13:00,20.039,0,0,0,1.202,893.527,1150.795,0.001
2023-06-08 13:00,2023-06-08 14:00,20.535,0,0,0,1.199,847.564,1100.364,0.001
2023-06-08 14:00,2023-06-08 15:00,20.586,0,0,0,1.197,760.064,1002.182,0.001
2023-06-08 15:00,2023-06-08 16:00,20.299,0,0,0,1.196,637.813,863.106,0.001
2023-06-08 16:00,2023-06-08 17:00,19.664,0,0,0,1.197,490.721,692.459,0.005
2023-06-08 17:00,2023-06-08 18:00,18.594,0,0,0,1.200,330.522,502.062,0.006
2023-06-08 18:00,2023-06-08 19:00,17.046,0,0,0,1.204,174.164,304.718,0.002
2023-06-08 19:00,2023-06-08 20:00,14.944,0,0,0,1.210,47.994,114.014,0
2023-06-08 20:00,2023-06-08 21:00,13.185,0,0,0,1.217,0.357,1.797,0.012
2023-06-08 21:00,2023-06-08 22:00,12.147,0,0,0,1.224,0,0,0.072
2023-06-08 22:00,2023-06-08 23:00,11.251,0.001,0,0,1.228,0,0,0.144
2023-06-08 23:00,2023-06-09 00:00,10.736,0.005,0,0,1.230,0,0,0.183
2023-06-09 00:00,2023-06-09 01:00,10.497,0.006,0,0,1.231,0,0,0.164
2023-06-09 01:00,2023-06-09 02:00,10.399,0.005,0,0,1.231,0,0,0.124
2023-06-09 02:00,2023-06-09 03:00,10.264,0.006,0,0,1.230,0,0,0.111
2023-06-09 03:00,2023-06-09 04:00,10.059,0.009,0,0,1.231,0.252,1.362,0.129
2023-06-09 04:00,2023-06-09 05:00,10.173,0.010,0,0,1.232,41.935,110.316,0.128
2023-06-09 05:00,2023-06-09 06:00,11.323,0.002,0,0,1.229,158.551,300.803,0.041
2023-06-09 06:00,2023-06-09 07:00,13.212,0,0,0,1.222,316.196,498.146,0.006
2023-06-09 07:00,2023-06-09 08:00,15.359,0,0,0,1.215,473.752,688.864,0.002
2023-06-09 08:00,2023-06-09 09:00,17.233,0,0,0,1.208,619.649,860.081,0.001
2023-06-09 09:00,2023-06-09 10:00,18.985,0,0,0,1.200,742.117,1000.011,0
2023-06-09 10:00,2023-06-09 11:00,20.577,0,0,0,1.194,830.441,1099.155,0
2023-06-09 11:00,2023-06-09 12:00,21.825,0,0,0,1.188,877.155,1150.726,0
2023-06-09 12:00,2023-06-09 13:00,22.608,0,0,0,1.184,878.937,1151.295,0
2023-06-09 13:00,2023-06-09 14:00,23.068,0,0,0,1.181,835.541,1101.006,0
2023-06-09 14:00,2023-06-09 15:00,23.069,0,0,0,1.180,750.214,1002.932,0
2023-06-09 15:00,2023-06-09 16:00,22.831,0,0,0,1.179,633.061,864.106,0
2023-06-09 16:00,2023-06-09 17:00,22.275,0,0,0,1.180,486.254,693.638,0.005
2023-06-09 17:00,2023-06-09 18:00,21.359,0,0,0,1.182,328.002,503.312,0.040
2023-06-09 18:00,2023-06-09 19:00,19.970,0,0,0,1.186,174.189,306.218,0.175
2023-06-09 19:00,2023-06-09 20:00,17.996,0,0,0,1.192,48.597,115.661,0.256
2023-06-09 20:00,2023-06-09 21:00,16.270,0,0,0,1.199,0.424,2.057,0.343
2023-06-09 21:00,2023-06-09 22:00,15.255,0,0,0,1.205,0,0,0.386
2023-06-09 22:00,2023-06-09 23:00,14.276,0.005,0,0,1.210,0,0,0.396
2023-06-09 23:00,2023-06-10 00:00,13.433,0.007,0,0,1.214,0,0,0.527
2023-06-10 00:00,2023-06-10 01:00,12.860,0.009,0,0,1.216,0,0,0.575
2023-06-10 01:00,2023-06-10 02:00,12.491,0.011,0,0,1.217,0,0,0.541
2023-06-10 02:00,2023-06-10 03:00,12.291,0.013,0,0,1.217,0,0,0.400
2023-06-10 03:00,2023-06-10 04:00,12.200,0.015,0,0,1.216,0.316,1.576,0.347
2023-06-10 04:00,2023-06-10 05:00,12.927,0.013,0,0,1.214,45.459,111.887,0.283
2023-06-10 05:00,2023-06-10 06:00,14.680,0.006,0,0,1.210,167.424,302.178,0.163
2023-06-10 06:00,2023-06-10 07:00,16.578,0,0,0,1.204,322.327,499.307,0.088
2023-06-10 07:00,2023-06-10 08:00,19.163,0,0,0,1.194,482.578,689.864,0.046
2023-06-10 08:00,2023-06-10 09:00,21.618,0,0,0,1.184,630.827,860.902,0.033
2023-06-10 09:00,2023-06-10 10:00,23.588,0,0,0,1.177,747.613,1000.832,0.032
2023-06-10 10:00,2023-06-10 11:00,25.154,0,0,0,1.170,834.255,1100.012,0.040
2023-06-10 11:00,2023-06-10 12:00,26.140,0,0,0,1.166,878.573,1151.582,0.113
2023-06-10 12:00,2023-06-10 13:00,26.653,0,0,0,1.164,876.424,1152.295,0.176
2023-06-10 13:00,2023-06-10 14:00,26.835,0.001,0,0,1.163,829.460,1101.864,0.221
2023-06-10 14:00,2023-06-10 15:00,26.816,0.002,0,0,1.162,740.247,1003.861,0.298
2023-06-10 15:00,2023-06-10 16:00,26.493,0.003,0,0,1.162,616.571,864.856,0.400
2023-06-10 16:00,2023-06-10 17:00,25.775,0.004,0,0,1.163,468.309,694.638,0.461
2023-06-10 17:00,2023-06-10 18:00,24.547,0.003,0,0,1.167,308.476,504.562,0.492
2023-06-10 18:00,2023-06-10 19:00,22.575,0.012,0,0,1.174,157.400,307.558,0.562
2023-06-10 19:00,2023-06-10 20:00,19.942,0.008,0,0,1.183,41.428,117.161,0.702
2023-06-10 20:00,2023-06-10 21:00,17.729,0.007,0,0,1.193,0.418,2.297,0.754
2023-06-10 21:00,2023-06-10 22:00,16.471,0.016,0,0,1.201,0,0,0.788
2023-06-10 22:00,2023-06-10 23:00,15.534,0.024,0,0,1.206,0,0,0.790
2023-06-10 23:00,2023-06-11 00:00,14.959,0.024,0,0,1.208,0,0,0.840
2023-06-11 00:00,2023-06-11 01:00,14.576,0.026,0,0,1.209,0,0,0.869
2023-06-11 01:00,2023-06-11 02:00,14.313,0.025,0,0,1.208,0,0,0.808
2023-06-11 02:00,2023-06-11 03:00,14.043,0.022,0,0,1.207,0,0,0.679
2023-06-11 03:00,2023-06-11 04:00,13.772,0.032,0,0,1.206,0.337,1.789,0.632
2023-06-11 04:00,2023-06-11 05:00,14.439,0.033,0,0,1.205,39.152,113.365,0.665
2023-06-11 05:00,2023-06-11 06:00,16.222,0.023,0,0,1.204,136.719,303.517,0.785
2023-06-11 06:00,2023-06-11 07:00,17.431,0.008,0,0,1.201,244.004,500.521,0.913
2023-06-11 07:00,2023-06-11 08:00,18.961,0.004,0,0,1.196,333.904,690.864,0.956
2023-06-11 08:00,2023-06-11 09:00,21.184,0.002,0,0,1.187,430.799,861.902,0.947
2023-06-11 09:00,2023-06-11 10:00,23.273,0.003,0,0,1.179,527.623,1001.582,0.884
2023-06-11 10:00,2023-06-11 11:00,24.934,0.011,0,0,1.172,617.008,1100.654,0.782
2023-06-11 11:00,2023-06-11 12:00,26.091,0.034,0,0,1.167,670.231,1152.225,0.725
2023-06-11 12:00,2023-06-11 13:00,26.792,0.061,0,0,1.164,666.766,1152.795,0.736
2023-06-11 13:00,2023-06-11 14:00,27.090,0.084,0,0,1.162,596.287,1102.364,0.691
2023-06-11 14:00,2023-06-11 15:00,27.254,0.107,0,0,1.161,517.714,1004.432,0.669
2023-06-11 15:00,2023-06-11 16:00,26.909,0.125,0,0,1.162,420.130,865.856,0.654
2023-06-11 16:00,2023-06-11 17:00,26.032,0.108,0,0,1.164,306.516,695.638,0.608
2023-06-11 17:00,2023-06-11 18:00,25.269,0.060,0,0,1.166,208.467,505.687,0.524
2023-06-11 18:00,2023-06-11 19:00,23.881,0.014,0,0,1.170,118.339,308.808,0.445
2023-06-11 19:00,2023-06-11 20:00,21.688,0.012,0,0,1.174,34.390,118.536,0.406
2023-06-11 20:00,2023-06-11 21:00,19.651,0.009,0,0,1.180,0.355,2.548,0.337
2023-06-11 21:00,2023-06-11 22:00,18.382,0.005,0,0,1.185,0,0,0.243
2023-06-11 22:00,2023-06-11 23:00,17.422,0.002,0,0,1.189,0,0,0.447
2023-06-11 23:00,2023-06-12 00:00,16.860,0.003,0,0,1.192,0,0,0.677
2023-06-12 00:00,2023-06-12 01:00,16.563,0.007,0,0,1.194,0,0,0.820
2023-06-12 01:00,2023-06-12 02:00,15.950,0.027,0,0,1.196,0,0,0.921
2023-06-12 02:00,2023-06-12 03:00,15.405,0.074,0,0,1.199,0,0,0.944
2023-06-12 03:00,2023-06-12 04:00,14.935,0.101,0,0,1.201,0.364,1.992,0.945
2023-06-12 04:00,2023-06-12 05:00,15.264,0.077,0,0,1.204,38.839,114.709,0.943
2023-06-12 05:00,2023-06-12 06:00,16.567,0.034,0,0,1.204,148.313,304.678,0.888
2023-06-12 06:00,2023-06-12 07:00,17.870,0.015,0,0,1.201,298.700,501.557,0.799
2023-06-12 07:00,2023-06-12 08:00,20.064,0.015,0,0,1.192,450.513,691.863,0.744
2023-06-12 08:00,2023-06-12 09:00,22.210,0.055,0,0,1.184,574.176,862.652,0.690
2023-06-12 09:00,2023-06-12 10:00,23.472,0.150,0,0,1.180,641.439,1002.083,0.522
2023-06-12 10:00,2023-06-12 11:00,24.447,0.223,0,0,1.175,664.578,1101.155,0.313
2023-06-12 11:00,2023-06-12 12:00,25.171,0.295,0,0,1.172,700.247,1152.725,0.217
2023-06-12 12:00,2023-06-12 13:00,25.604,0.331,0,0,1.170,698.063,1153.295,0.254
2023-06-12 13:00,2023-06-12 14:00,25.733,0.340,0,0,1.169,632.727,1102.864,0.332
2023-06-12 14:00,2023-06-12 15:00,25.663,0.308,0,0,1.168,557.996,1005.182,0.439
2023-06-12 15:00,2023-06-12 16:00,25.392,0.264,0,0,1.168,469.819,866.606,0.545
2023-06-12 16:00,2023-06-12 17:00,24.963,0.172,0,0,1.169,364.153,696.459,0.609
2023-06-12 17:00,2023-06-12 18:00,24.279,0.129,0,0,1.170,247.646,506.597,0.669
2023-06-12 18:00,2023-06-12 19:00,22.954,0.806,0,0,1.173,121.956,309.933,0.715
2023-06-12 19:00,2023-06-12 20:00,20.801,0.279,0,0,1.178,33.949,119.808,0.716
2023-06-12 20:00,2023-06-12 21:00,19.119,0.085,0,0,1.184,0.410,2.781,0.665
2023-06-12 21:00,2023-06-12 22:00,18.100,0.015,0,0,1.190,0,0,0.515
2023-06-12 22:00,2023-06-12 23:00,16.824,0.002,0,0,1.196,0,0,0.255
2023-06-12 23:00,2023-06-13 00:00,15.542,0,0,0,1.202,0,0,0.134
2023-06-13 00:00,2023-06-13 01:00,14.431,0.002,0,0,1.207,0,0,0.023
2023-06-13 01:00,2023-06-13 02:00,13.489,0.021,0,0,1.211,0,0,0.006
2023-06-13 02:00,2023-06-13 03:00,12.870,0.032,0,0,1.213,0,0,0
2023-06-13 03:00,2023-06-13 04:00,12.381,0.067,0,0,1.216,0.447,2.192,0
2023-06-13 04:00,2023-06-13 05:00,12.655,0.232,0,0,1.218,49.926,115.919,0
2023-06-13 05:00,2023-06-13 06:00,13.652,0.086,0,0,1.217,176.260,305.803,0
2023-06-13 06:00,2023-06-13 07:00,15.243,0.003,0,0,1.211,331.417,502.432,0
2023-06-13 07:00,2023-06-13 08:00,17.748,0,0,0,1.201,490.385,692.614,0
2023-06-13 08:00,2023-06-13 09:00,20.080,0,0,0,1.193,636.656,863.152,0
2023-06-13 09:00,2023-06-13 10:00,22.190,0,0,0,1.184,752.624,1002.832,0
2023-06-13 10:00,2023-06-13 11:00,23.938,0,0,0,1.177,836.481,1101.655,0
2023-06-13 11:00,2023-06-13 12:00,25.114,0,0,0,1.172,879.051,1153.225,0
2023-06-13 12:00,2023-06-13 13:00,25.598,0,0,0,1.170,868.159,1153.795,0
2023-06-13 13:00,2023-06-13 14:00,25.572,0,0,0,1.170,823.724,1103.364,0
2023-06-13 14:00,2023-06-13 15:00,25.228,0,0,0,1.171,739.288,1005.682,0.004
2023-06-13 15:00,2023-06-13 16:00,24.645,0,0,0,1.173,626.384,867.106,0.005
2023-06-13 16:00,2023-06-13 17:00,23.781,0,0,0,1.175,482.415,697.209,0
2023-06-13 17:00,2023-06-13 18:00,22.608,0,0,0,1.179,327.179,507.526,0.012
2023-06-13 18:00,2023-06-13 19:00,20.925,0,0,0,1.183,176.304,310.933,0.237
2023-06-13 19:00,2023-06-13 20:00,18.444,0,0,0,1.190,50.254,120.933,0.506
2023-06-13 20:00,2023-06-13 21:00,16.196,0,0,0,1.199,0.687,2.991,0.733
2023-06-13 21:00,2023-06-13 22:00,14.809,0,0,0,1.208,0,0,0.611
2023-06-13 22:00,2023-06-13 23:00,13.543,0,0,0,1.214,0,0,0.323
2023-06-13 23:00,2023-06-14 00:00,12.525,0,0,0,1.220,0,0,0.159
2023-06-14 00:00,2023-06-14 01:00,11.747,0,0,0,1.224,0,0,0.081
2023-06-14 01:00,2023-06-14 02:00,11.070,0.001,0,0,1.227,0,0,0.015
2023-06-14 02:00,2023-06-14 03:00,10.620,0.003,0,0,1.229,0,0,0.014
2023-06-14 03:00,2023-06-14 04:00,10.366,0.007,0,0,1.230,0.497,2.378,0.040
2023-06-14 04:00,2023-06-14 05:00,10.804,0.005,0,0,1.231,49.665,117.012,0.032
2023-06-14 05:00,2023-06-14 06:00,12.257,0,0,0,1.227,175.094,306.678,0.004
2023-06-14 06:00,2023-06-14 07:00,14.641,0,0,0,1.219,331.603,503.307,0
2023-06-14 07:00,2023-06-14 08:00,17.169,0,0,0,1.209,490.856,693.363,0
2023-06-14 08:00,2023-06-14 09:00,19.519,0,0,0,1.200,637.930,863.902,0
2023-06-14 09:00,2023-06-14 10:00,21.664,0,0,0,1.192,760.572,1003.332,0
2023-06-14 10:00,2023-06-14 11:00,23.479,0,0,0,1.184,847.359,1102.154,0
2023-06-14 11:00,2023-06-14 12:00,24.628,0,0,0,1.180,892.751,1153.582,0
2023-06-14 12:00,2023-06-14 13:00,25.258,0,0,0,1.177,892.784,1154.294,0
2023-06-14 13:00,2023-06-14 14:00,25.516,0,0,0,1.175,847.568,1103.864,0
2023-06-14 14:00,2023-06-14 15:00,25.480,0,0,0,1.175,760.780,1006.182,0
2023-06-14 15:00,2023-06-14 16:00,25.194,0,0,0,1.175,638.991,867.606,0
2023-06-14 16:00,2023-06-14 17:00,24.515,0,0,0,1.176,492.274,697.888,0.005
2023-06-14 17:00,2023-06-14 18:00,23.331,0,0,0,1.179,331.745,508.276,0.007
2023-06-14 18:00,2023-06-14 19:00,21.440,0,0,0,1.185,178.330,311.808,0.009
2023-06-14 19:00,2023-06-14 20:00,18.596,0,0,0,1.191,52.704,121.933,0.011
2023-06-14 20:00,2023-06-14 21:00,16.167,0,0,0,1.199,0.691,3.195,0.011
2023-06-14 21:00,2023-06-14 22:00,15.008,0,0,0,1.206,0,0,0.011
2023-06-14 22:00,2023-06-14 23:00,14.007,0,0,0,1.211,0,0,0.012
2023-06-14 23:00,2023-06-15 00:00,13.110,0,0,0,1.216,0,0,0.038
2023-06-15 00:00,2023-06-15 01:00,12.379,0.003,0,0,1.220,0,0,0.081
2023-06-15 01:00,2023-06-15 02:00,11.780,0.006,0,0,1.222,0,0,0.174
2023-06-15 02:00,2023-06-15 03:00,11.275,0.007,0,0,1.224,0,0,0.340
2023-06-15 03:00,2023-06-15 04:00,10.793,0.009,0,0,1.225,0.573,2.546,0.501
2023-06-15 04:00,2023-06-15 05:00,11.670,0.008,0,0,1.226,50.059,117.959,0.599
2023-06-15 05:00,2023-06-15 06:00,13.499,0.002,0,0,1.225,172.482,307.553,0.665
2023-06-15 06:00,2023-06-15 07:00,15.304,0,0,0,1.220,318.519,504.057,0.754
2023-06-15 07:00,2023-06-15 08:00,17.811,0,0,0,1.210,472.626,693.864,0.763
2023-06-15 08:00,2023-06-15 09:00,20.037,0,0,0,1.202,621.586,864.402,0.745
2023-06-15 09:00,2023-06-15 10:00,22.036,0,0,0,1.194,739.486,1003.761,0.736
2023-06-15 10:00,2023-06-15 11:00,23.496,0,0,0,1.189,824.076,1102.512,0.722
2023-06-15 11:00,2023-06-15 12:00,24.434,0,0,0,1.185,870.057,1153.726,0.676
2023-06-15 12:00,2023-06-15 13:00,25.006,0,0,0,1.182,875.210,1154.295,0.637
2023-06-15 13:00,2023-06-15 14:00,25.264,0,0,0,1.180,828.753,1104.364,0.598
2023-06-15 14:00,2023-06-15 15:00,25.256,0,0,0,1.179,739.184,1006.682,0.504
2023-06-15 15:00,2023-06-15 16:00,24.986,0,0,0,1.179,618.859,868.106,0.353
2023-06-15 16:00,2023-06-15 17:00,24.504,0,0,0,1.179,480.128,698.459,0.336
2023-06-15 17:00,2023-06-15 18:00,23.503,0.001,0,0,1.181,266.218,508.937,0.240
2023-06-15 18:00,2023-06-15 19:00,21.788,0.010,0,0,1.186,140.110,312.593,0.262
2023-06-15 19:00,2023-06-15 20:00,19.210,0.002,0,0,1.192,40.478,122.808,0.247
2023-06-15 20:00,2023-06-15 21:00,17.156,0.004,0,0,1.201,0.562,3.382,0.226
2023-06-15 21:00,2023-06-15 22:00,15.960,0.001,0,0,1.209,0,0,0.162
2023-06-15 22:00,2023-06-15 23:00,14.753,0,0,0,1.214,0,0,0.084
2023-06-15 23:00,2023-06-16 00:00,13.696,0,0,0,1.217,0,0,0.026
2023-06-16 00:00,2023-06-16 01:00,12.872,0.002,0,0,1.218,0,0,0.014
2023-06-16 01:00,2023-06-16 02:00,12.200,0.002,0,0,1.219,0,0,0.006
2023-06-16 02:00,2023-06-16 03:00,11.679,0.003,0,0,1.220,0,0,0.004
2023-06-16 03:00,2023-06-16 04:00,11.235,0,0,0,1.222,0.551,2.700,0.003
2023-06-16 04:00,2023-06-16 05:00,12.001,0,0,0,1.223,48.858,118.802,0.007
2023-06-16 05:00,2023-06-16 06:00,14.103,0,0,0,1.223,171.460,308.303,0.178
2023-06-16 06:00,2023-06-16 07:00,15.840,0,0,0,1.218,312.969,504.682,0.512
2023-06-16 07:00,2023-06-16 08:00,18.484,0,0,0,1.208,456.007,694.542,0.337
2023-06-16 08:00,2023-06-16 09:00,20.670,0,0,0,1.200,631.740,864.831,0.087
2023-06-16 09:00,2023-06-16 10:00,22.197,0,0,0,1.194,755.231,1004.082,0.125
2023-06-16 10:00,2023-06-16 11:00,23.322,0,0,0,1.190,842.981,1102.655,0.161
2023-06-16 11:00,2023-06-16 12:00,24.128,0.001,0,0,1.187,887.909,1154.225,0.192
2023-06-16 12:00,2023-06-16 13:00,24.665,0.004,0,0,1.184,890.042,1154.795,0.336
2023-06-16 13:00,2023-06-16 14:00,24.931,0.006,0,0,1.182,840.752,1104.506,0.447
2023-06-16 14:00,2023-06-16 15:00,24.940,0.011,0,0,1.181,750.816,1006.932,0.362
2023-06-16 15:00,2023-06-16 16:00,24.725,0.007,0,0,1.180,629.394,868.606,0.431
2023-06-16 16:00,2023-06-16 17:00,24.210,0.004,0,0,1.180,461.046,698.888,0.771
2023-06-16 17:00,2023-06-16 18:00,23.239,0.002,0,0,1.181,265.900,509.526,0.947
2023-06-16 18:00,2023-06-16 19:00,21.209,0,0,0,1.185,112.991,313.307,0.945
2023-06-16 19:00,2023-06-16 20:00,18.775,0,0,0,1.193,32.187,123.558,0.926
2023-06-16 20:00,2023-06-16 21:00,16.744,0,0,0,1.202,0.605,3.542,0.783
2023-06-16 21:00,2023-06-16 22:00,15.196,0,0,0,1.209,0,0,0.843
2023-06-16 22:00,2023-06-16 23:00,14.279,0,0,0,1.213,0,0,0.973
2023-06-16 23:00,2023-06-17 00:00,13.797,0,0,0,1.216,0,0,0.965
2023-06-17 00:00,2023-06-17 01:00,13.317,0,0,0,1.217,0,0,0.955
2023-06-17 01:00,2023-06-17 02:00,12.912,0,0,0,1.218,0,0,0.968
2023-06-17 02:00,2023-06-17 03:00,12.711,0.001,0,0,1.218,0,0,0.984
2023-06-17 03:00,2023-06-17 04:00,12.657,0.001,0,0,1.218,0.319,2.835,0.983
2023-06-17 04:00,2023-06-17 05:00,13.110,0.001,0,0,1.218,30.594,119.490,0.975
2023-06-17 05:00,2023-06-17 06:00,14.183,0.002,0,0,1.217,84.769,308.927,0.972
2023-06-17 06:00,2023-06-17 07:00,15.130,0.003,0,0,1.213,121.355,505.182,0.973
2023-06-17 07:00,2023-06-17 08:00,16.220,0.004,0,0,1.208,142.999,694.864,0.974
2023-06-17 08:00,2023-06-17 09:00,17.620,0.004,0,0,1.203,237.590,865.152,0.973
2023-06-17 09:00,2023-06-17 10:00,19.420,0.005,0,0,1.197,442.455,1004.332,0.971
2023-06-17 10:00,2023-06-17 11:00,21.384,0.004,0,0,1.190,656.689,1103.012,0.961
2023-06-17 11:00,2023-06-17 12:00,23.037,0.002,0,0,1.184,803.617,1154.226,0.956
2023-06-17 12:00,2023-06-17 13:00,23.950,0.004,0,0,1.179,759.542,1154.795,0.958
2023-06-17 13:00,2023-06-17 14:00,24.146,0.019,0,0,1.176,638.060,1104.864,0.966
2023-06-17 14:00,2023-06-17 15:00,23.844,0.042,0,0,1.175,478.618,1007.182,0.972
2023-06-17 15:00,2023-06-17 16:00,23.292,0.059,0,0,1.175,328.374,868.856,0.978
2023-06-17 16:00,2023-06-17 17:00,22.664,0.062,0,0,1.176,182.706,699.387,0.979
2023-06-17 17:00,2023-06-17 18:00,22.005,0.017,0,0,1.177,121.439,510.026,0.967
2023-06-17 18:00,2023-06-17 19:00,20.850,0.002,0,0,1.180,76.813,313.808,0.960
2023-06-17 19:00,2023-06-17 20:00,18.967,0.001,0,0,1.184,21.990,124.183,0.972
2023-06-17 20:00,2023-06-17 21:00,17.626,0.002,0,0,1.190,0.304,3.675,0.977
2023-06-17 21:00,2023-06-17 22:00,17.001,0.003,0,0,1.195,0,0,0.979
2023-06-17 22:00,2023-06-17 23:00,16.523,0.015,0,0,1.199,0,0,0.979
2023-06-17 23:00,2023-06-18 00:00,16.228,0.049,0,0,1.200,0,0,0.987
2023-06-18 00:00,2023-06-18 01:00,16.106,0.049,0,0,1.200,0,0,0.984
2023-06-18 01:00,2023-06-18 02:00,16.026,0.020,0,0,1.199,0,0,0.984
2023-06-18 02:00,2023-06-18 03:00,15.842,0.013,0,0,1.198,0,0,0.985
2023-06-18 03:00,2023-06-18 04:00,15.728,0.019,0,0,1.196,0.272,2.950,0.979
2023-06-18 04:00,2023-06-18 05:00,16.146,0.020,0,0,1.195,24.915,120.084,0.842
2023-06-18 05:00,2023-06-18 06:00,17.344,0.015,0,0,1.195,131.049,309.427,0.458
2023-06-18 06:00,2023-06-18 07:00,18.862,0.016,0,0,1.190,281.247,505.557,0.839
